Wavenumber,Absorbance (I),Background (I0),T,A
8.39E+02,3.13E+00,5.44E+00,5.75E-01,0.240018756
8.40E+02,3.13E+00,5.44E+00,5.76E-01,0.239288016
8.40E+02,3.14E+00,5.44E+00,5.77E-01,0.23857732
8.41E+02,3.15E+00,5.44E+00,5.78E-01,0.237909994
8.41E+02,3.15E+00,5.44E+00,5.79E-01,0.237288756
8.42E+02,3.15E+00,5.44E+00,5.80E-01,0.236698243
8.42E+02,3.16E+00,5.44E+00,5.81E-01,0.236117716
8.43E+02,3.16E+00,5.44E+00,5.81E-01,0.23553395
8.43E+02,3.17E+00,5.44E+00,5.82E-01,0.234951257
8.44E+02,3.17E+00,5.45E+00,5.83E-01,0.234385549
8.44E+02,3.18E+00,5.45E+00,5.84E-01,0.233855346
8.45E+02,3.18E+00,5.45E+00,5.84E-01,0.233366813
8.45E+02,3.19E+00,5.45E+00,5.85E-01,0.232907559
8.46E+02,3.20E+00,5.46E+00,5.86E-01,0.232450799
8.46E+02,3.20E+00,5.46E+00,5.86E-01,0.231969072
8.47E+02,3.21E+00,5.46E+00,5.87E-01,0.231448119
8.47E+02,3.21E+00,5.47E+00,5.88E-01,0.23089536
8.48E+02,3.22E+00,5.47E+00,5.88E-01,0.230334703
8.48E+02,3.23E+00,5.48E+00,5.89E-01,0.229793946
8.49E+02,3.23E+00,5.48E+00,5.90E-01,0.229290238
8.49E+02,3.24E+00,5.48E+00,5.90E-01,0.228821288
8.50E+02,3.24E+00,5.49E+00,5.91E-01,0.228368583
8.50E+02,3.25E+00,5.49E+00,5.92E-01,0.227909101
8.50E+02,3.26E+00,5.50E+00,5.92E-01,0.227428401
8.51E+02,3.26E+00,5.50E+00,5.93E-01,0.226928418
8.51E+02,3.27E+00,5.51E+00,5.94E-01,0.226424071
8.52E+02,3.27E+00,5.51E+00,5.94E-01,0.225932544
8.52E+02,3.28E+00,5.51E+00,5.95E-01,0.225461718
